"x" "y" "z"
"2854" "-148.064778172455" "65.189332098726" "tragra"
"2855" "-148.064777041" "65.189332098726" "umbarc"
"2856" "-148.064775909545" "65.189332098726" "umbhyp"
"2857" "-148.064774778091" "65.189332098726" "vaculi"
"2858" "-148.064773646636" "65.189332098726" "vacvit"
"2859" "-148.064772515182" "65.189332098726" "VAVI"
"2860" "-148.064771383727" "65.189332098726" "wooly_salix"
"2861" "-148.064770252273" "65.189332098726" "aleoch"
"2862" "-148.064769120818" "65.189332098726" "alnfru"
"2863" "-148.064767989364" "65.189332098726" "arccen"
"2864" "-148.064766857909" "65.189332098726" "arcnig"
"2865" "-148.064765726455" "65.189332098726" "arcrub"
"2866" "-148.064764595" "65.189332098726" "arcsta"
"2867" "-148.064763463545" "65.189332098726" "ARFU2"
"2868" "-148.064762332091" "65.189332098726" "ARLA2"
"2869" "-148.064761200636" "65.189332098726" "asachr"
"2870" "-148.064760069182" "65.189332098726" "aulpal"
"2871" "-148.064758937727" "65.189332098726" "aultur"
"2872" "-148.064795144273" "65.1893316233702" "bare rock"
"2873" "-148.064794012818" "65.1893316233702" "bare_soil"
"2874" "-148.064792881364" "65.1893316233702" "betnan"
"2875" "-148.064791749909" "65.1893316233702" "betneo"
"2876" "-148.064790618455" "65.1893316233702" "CAAQ"
"2877" "-148.064789487" "65.1893316233702" "calcan"
"2878" "-148.064788355545" "65.1893316233702" "carlin"
"2879" "-148.064787224091" "65.1893316233702" "carlyn"
"2880" "-148.064786092636" "65.1893316233702" "carram"
"2881" "-148.064784961182" "65.1893316233702" "castet"
"2882" "-148.064783829727" "65.1893316233702" "cerpur"
"2883" "-148.064782698273" "65.1893316233702" "cetisl"
"2884" "-148.064781566818" "65.1893316233702" "cetlae"
"2885" "-148.064780435364" "65.1893316233702" "claama"
"2886" "-148.064779303909" "65.1893316233702" "clacor"
"2887" "-148.064778172455" "65.1893316233702" "clagra"
"2888" "-148.064777041" "65.1893316233702" "clamit"
"2889" "-148.064775909545" "65.1893316233702" "claran"
"2890" "-148.064774778091" "65.1893316233702" "claste"
"2891" "-148.064773646636" "65.1893316233702" "clasty"
"2892" "-148.064772515182" "65.1893316233702" "clasul"
"2893" "-148.064771383727" "65.1893316233702" "claunc"
"2894" "-148.064770252273" "65.1893316233702" "dacarc"
"2895" "-148.064769120818" "65.1893316233702" "dead salix"
"2896" "-148.064767989364" "65.1893316233702" "dicranum"
"2897" "-148.064766857909" "65.1893316233702" "dryala"
"2898" "-148.064765726455" "65.1893316233702" "dryhyb"
"2899" "-148.064764595" "65.1893316233702" "dryoct"
"2900" "-148.064763463545" "65.1893316233702" "DUFI"
"2901" "-148.064762332091" "65.1893316233702" "empnig"
"2902" "-148.064761200636" "65.1893316233702" "equarv"
"2903" "-148.064760069182" "65.1893316233702" "equsyl"
"2904" "-148.064758937727" "65.1893316233702" "ERAN6"
"2905" "-148.064795144273" "65.1893311480144" "erivag"
"2906" "-148.064794012818" "65.1893311480144" "flaniv"
"2907" "-148.064792881364" "65.1893311480144" "gravel"
"2908" "-148.064791749909" "65.1893311480144" "grey_rhizocarpon"
"2909" "-148.064790618455" "65.1893311480144" "herlan"
"2910" "-148.064789487" "65.1893311480144" "hylspl"
"2911" "-148.064788355545" "65.1893311480144" "hypspl"
"2912" "-148.064787224091" "65.1893311480144" "icmeri"
"2913" "-148.064786092636" "65.1893311480144" "irisit"
"2914" "-148.064784961182" "65.1893311480144" "leddec"
"2915" "-148.064783829727" "65.1893311480144" "loipro"
"2916" "-148.064782698273" "65.1893311480144" "luparc"
"2917" "-148.064781566818" "65.1893311480144" "masric"
"2918" "-148.064780435364" "65.1893311480144" "melanelia"
"2919" "-148.064779303909" "65.1893311480144" "melhep"
"2920" "-148.064778172455" "65.1893311480144" "naparc"
"2921" "-148.064777041" "65.1893311480144" "neparc"
"2922" "-148.064775909545" "65.1893311480144" "orange_Porpidia"
"2923" "-148.064774778091" "65.1893311480144" "paramb"
"2924" "-148.064773646636" "65.1893311480144" "paromp"
"2925" "-148.064772515182" "65.1893311480144" "pedrac"
"2926" "-148.064771383727" "65.1893311480144" "pedsud"
"2927" "-148.064770252273" "65.1893311480144" "PEFR5"
"2928" "-148.064769120818" "65.1893311480144" "pelapt"
"2929" "-148.064767989364" "65.1893311480144" "pelleu"
"2930" "-148.064766857909" "65.1893311480144" "pelmal"
"2931" "-148.064765726455" "65.1893311480144" "pelsca"
"2932" "-148.064764595" "65.1893311480144" "petfri"
"2933" "-148.064763463545" "65.1893311480144" "picmar"
"2934" "-148.064762332091" "65.1893311480144" "pilaci"
"2935" "-148.064761200636" "65.1893311480144" "plagiomnium"
"2936" "-148.064760069182" "65.1893311480144" "plesch"
"2937" "-148.064758937727" "65.1893311480144" "poljun"
"2938" "-148.064795144273" "65.1893306726587" "polytrichum"
"2939" "-148.064794012818" "65.1893306726587" "popbal"
"2940" "-148.064792881364" "65.1893306726587" "quartz"
"2941" "-148.064791749909" "65.1893306726587" "raclan"
"2942" "-148.064790618455" "65.1893306726587" "rhigeo"
"2943" "-148.064789487" "65.1893306726587" "rhyrug"
"2944" "-148.064788355545" "65.1893306726587" "rosaci"
"2945" "-148.064787224091" "65.1893306726587" "rosasc"
"2946" "-148.064786092636" "65.1893306726587" "rubcam"
"2947" "-148.064784961182" "65.1893306726587" "rubcha"
"2948" "-148.064783829727" "65.1893306726587" "salala"
"2949" "-148.064782698273" "65.1893306726587" "salarb"
"2950" "-148.064781566818" "65.1893306726587" "salgla"
"2951" "-148.064780435364" "65.1893306726587" "sallan"
"2952" "-148.064779303909" "65.1893306726587" "Salova"
"2953" "-148.064778172455" "65.1893306726587" "salpul"
"2954" "-148.064777041" "65.1893306726587" "salric"
"2955" "-148.064775909545" "65.1893306726587" "SAPU15"
"2956" "-148.064774778091" "65.1893306726587" "SAPU6"
"2957" "-148.064773646636" "65.1893306726587" "sphagn"
"2958" "-148.064772515182" "65.1893306726587" "sphfus"
"2959" "-148.064771383727" "65.1893306726587" "spruce bark"
"2960" "-148.064770252273" "65.1893306726587" "stepas"
"2961" "-148.064769120818" "65.1893306726587" "stetas"
"2962" "-148.064767989364" "65.1893306726587" "toefeldia"
"2963" "-148.064766857909" "65.1893306726587" "tomnit"
"2964" "-148.064765726455" "65.1893306726587" "tragra"
"2965" "-148.064764595" "65.1893306726587" "umbarc"
"2966" "-148.064763463545" "65.1893306726587" "umbhyp"
"2967" "-148.064762332091" "65.1893306726587" "vaculi"
"2968" "-148.064761200636" "65.1893306726587" "vacvit"
"2969" "-148.064760069182" "65.1893306726587" "VAVI"
"2970" "-148.064758937727" "65.1893306726587" "wooly_salix"
"2971" "-148.064795144273" "65.1893301973029" "aleoch"
"2972" "-148.064794012818" "65.1893301973029" "alnfru"
"2973" "-148.064792881364" "65.1893301973029" "arccen"
"2974" "-148.064791749909" "65.1893301973029" "arcnig"
"2975" "-148.064790618455" "65.1893301973029" "arcrub"
"2976" "-148.064789487" "65.1893301973029" "arcsta"
"2977" "-148.064788355545" "65.1893301973029" "ARFU2"
"2978" "-148.064787224091" "65.1893301973029" "ARLA2"
"2979" "-148.064786092636" "65.1893301973029" "asachr"
"2980" "-148.064784961182" "65.1893301973029" "aulpal"
"2981" "-148.064783829727" "65.1893301973029" "aultur"
"2982" "-148.064782698273" "65.1893301973029" "bare rock"
"2983" "-148.064781566818" "65.1893301973029" "bare_soil"
"2984" "-148.064780435364" "65.1893301973029" "betnan"
"2985" "-148.064779303909" "65.1893301973029" "betneo"
"2986" "-148.064778172455" "65.1893301973029" "CAAQ"
"2987" "-148.064777041" "65.1893301973029" "calcan"
"2988" "-148.064775909545" "65.1893301973029" "carlin"
"2989" "-148.064774778091" "65.1893301973029" "carlyn"
"2990" "-148.064773646636" "65.1893301973029" "carram"
"2991" "-148.064772515182" "65.1893301973029" "castet"
"2992" "-148.064771383727" "65.1893301973029" "cerpur"
"2993" "-148.064770252273" "65.1893301973029" "cetisl"
"2994" "-148.064769120818" "65.1893301973029" "cetlae"
"2995" "-148.064767989364" "65.1893301973029" "claama"
"2996" "-148.064766857909" "65.1893301973029" "clacor"
"2997" "-148.064765726455" "65.1893301973029" "clagra"
"2998" "-148.064764595" "65.1893301973029" "clamit"
"2999" "-148.064763463545" "65.1893301973029" "claran"
"3000" "-148.064762332091" "65.1893301973029" "claste"
"3001" "-148.064761200636" "65.1893301973029" "clasty"
"3002" "-148.064760069182" "65.1893301973029" "clasul"
"3003" "-148.064758937727" "65.1893301973029" "claunc"
"3004" "-148.064795144273" "65.1893297219471" "dacarc"
"3005" "-148.064794012818" "65.1893297219471" "dead salix"
"3006" "-148.064792881364" "65.1893297219471" "dicranum"
"3007" "-148.064791749909" "65.1893297219471" "dryala"
"3008" "-148.064790618455" "65.1893297219471" "dryhyb"
"3009" "-148.064789487" "65.1893297219471" "dryoct"
"3010" "-148.064788355545" "65.1893297219471" "DUFI"
"3011" "-148.064787224091" "65.1893297219471" "empnig"
"3012" "-148.064786092636" "65.1893297219471" "equarv"
"3013" "-148.064784961182" "65.1893297219471" "equsyl"
"3014" "-148.064783829727" "65.1893297219471" "ERAN6"
"3015" "-148.064782698273" "65.1893297219471" "erivag"
"3016" "-148.064781566818" "65.1893297219471" "flaniv"
"3017" "-148.064780435364" "65.1893297219471" "gravel"
"3018" "-148.064779303909" "65.1893297219471" "grey_rhizocarpon"
"3019" "-148.064778172455" "65.1893297219471" "herlan"
"3020" "-148.064777041" "65.1893297219471" "hylspl"
"3021" "-148.064775909545" "65.1893297219471" "hypspl"
"3022" "-148.064774778091" "65.1893297219471" "icmeri"
"3023" "-148.064773646636" "65.1893297219471" "irisit"
"3024" "-148.064772515182" "65.1893297219471" "leddec"
"3025" "-148.064771383727" "65.1893297219471" "loipro"
"3026" "-148.064770252273" "65.1893297219471" "luparc"
"3027" "-148.064769120818" "65.1893297219471" "masric"
"3028" "-148.064767989364" "65.1893297219471" "melanelia"
"3029" "-148.064766857909" "65.1893297219471" "melhep"
"3030" "-148.064765726455" "65.1893297219471" "naparc"
"3031" "-148.064764595" "65.1893297219471" "neparc"
"3032" "-148.064763463545" "65.1893297219471" "orange_Porpidia"
"3033" "-148.064762332091" "65.1893297219471" "paramb"
"3034" "-148.064761200636" "65.1893297219471" "paromp"
"3035" "-148.064760069182" "65.1893297219471" "pedrac"
"3036" "-148.064758937727" "65.1893297219471" "pedsud"
"3037" "-148.064795144273" "65.1893292465913" "PEFR5"
"3038" "-148.064794012818" "65.1893292465913" "pelapt"
"3039" "-148.064792881364" "65.1893292465913" "pelleu"
"3040" "-148.064791749909" "65.1893292465913" "pelmal"
"3041" "-148.064790618455" "65.1893292465913" "pelsca"
"3042" "-148.064789487" "65.1893292465913" "petfri"
"3043" "-148.064788355545" "65.1893292465913" "picmar"
"3044" "-148.064787224091" "65.1893292465913" "pilaci"
"3045" "-148.064786092636" "65.1893292465913" "plagiomnium"
"3046" "-148.064784961182" "65.1893292465913" "plesch"
"3047" "-148.064783829727" "65.1893292465913" "poljun"
"3048" "-148.064782698273" "65.1893292465913" "polytrichum"
"3049" "-148.064781566818" "65.1893292465913" "popbal"
"3050" "-148.064780435364" "65.1893292465913" "quartz"
"3051" "-148.064779303909" "65.1893292465913" "raclan"
"3052" "-148.064778172455" "65.1893292465913" "rhigeo"
"3053" "-148.064777041" "65.1893292465913" "rhyrug"
"3054" "-148.064775909545" "65.1893292465913" "rosaci"
"3055" "-148.064774778091" "65.1893292465913" "rosasc"
"3056" "-148.064773646636" "65.1893292465913" "rubcam"
"3057" "-148.064772515182" "65.1893292465913" "rubcha"
"3058" "-148.064771383727" "65.1893292465913" "salala"
"3059" "-148.064770252273" "65.1893292465913" "salarb"
"3060" "-148.064769120818" "65.1893292465913" "salgla"
"3061" "-148.064767989364" "65.1893292465913" "sallan"
"3062" "-148.064766857909" "65.1893292465913" "Salova"
"3063" "-148.064765726455" "65.1893292465913" "salpul"
"3064" "-148.064764595" "65.1893292465913" "salric"
"3065" "-148.064763463545" "65.1893292465913" "SAPU15"
"3066" "-148.064762332091" "65.1893292465913" "SAPU6"
"3067" "-148.064761200636" "65.1893292465913" "sphagn"
"3068" "-148.064760069182" "65.1893292465913" "sphfus"
"3069" "-148.064758937727" "65.1893292465913" "spruce bark"
"3070" "-148.064795144273" "65.1893287712356" "stepas"
"3071" "-148.064794012818" "65.1893287712356" "stetas"
"3072" "-148.064792881364" "65.1893287712356" "toefeldia"
"3073" "-148.064791749909" "65.1893287712356" "tomnit"
"3074" "-148.064790618455" "65.1893287712356" "tragra"
"3075" "-148.064789487" "65.1893287712356" "umbarc"
"3076" "-148.064788355545" "65.1893287712356" "umbhyp"
"3077" "-148.064787224091" "65.1893287712356" "vaculi"
"3078" "-148.064786092636" "65.1893287712356" "vacvit"
"3079" "-148.064784961182" "65.1893287712356" "VAVI"
"3080" "-148.064783829727" "65.1893287712356" "wooly_salix"
"3081" "-148.064782698273" "65.1893287712356" "aleoch"
"3082" "-148.064781566818" "65.1893287712356" "alnfru"
"3083" "-148.064780435364" "65.1893287712356" "arccen"
"3084" "-148.064779303909" "65.1893287712356" "arcnig"
"3085" "-148.064778172455" "65.1893287712356" "arcrub"
"3086" "-148.064777041" "65.1893287712356" "arcsta"
"3087" "-148.064775909545" "65.1893287712356" "ARFU2"
"3088" "-148.064774778091" "65.1893287712356" "ARLA2"
"3089" "-148.064773646636" "65.1893287712356" "asachr"
"3090" "-148.064772515182" "65.1893287712356" "aulpal"
"3091" "-148.064771383727" "65.1893287712356" "aultur"
"3092" "-148.064770252273" "65.1893287712356" "bare rock"
"3093" "-148.064769120818" "65.1893287712356" "bare_soil"
"3094" "-148.064767989364" "65.1893287712356" "betnan"
"3095" "-148.064766857909" "65.1893287712356" "betneo"
"3096" "-148.064765726455" "65.1893287712356" "CAAQ"
"3097" "-148.064764595" "65.1893287712356" "calcan"
"3098" "-148.064763463545" "65.1893287712356" "carlin"
"3099" "-148.064762332091" "65.1893287712356" "carlyn"
"3100" "-148.064761200636" "65.1893287712356" "carram"
"3101" "-148.064760069182" "65.1893287712356" "castet"
"3102" "-148.064758937727" "65.1893287712356" "cerpur"
"3103" "-148.064795144273" "65.1893282958798" "cetisl"
"3104" "-148.064794012818" "65.1893282958798" "cetlae"
"3105" "-148.064792881364" "65.1893282958798" "claama"
"3106" "-148.064791749909" "65.1893282958798" "clacor"
"3107" "-148.064790618455" "65.1893282958798" "clagra"
"3108" "-148.064789487" "65.1893282958798" "clamit"
"3109" "-148.064788355545" "65.1893282958798" "claran"
"3110" "-148.064787224091" "65.1893282958798" "claste"
"3111" "-148.064786092636" "65.1893282958798" "clasty"
"3112" "-148.064784961182" "65.1893282958798" "clasul"
"3113" "-148.064783829727" "65.1893282958798" "claunc"
"3114" "-148.064782698273" "65.1893282958798" "dacarc"
"3115" "-148.064781566818" "65.1893282958798" "dead salix"
"3116" "-148.064780435364" "65.1893282958798" "dicranum"
"3117" "-148.064779303909" "65.1893282958798" "dryala"
"3118" "-148.064778172455" "65.1893282958798" "dryhyb"
"3119" "-148.064777041" "65.1893282958798" "dryoct"
"3120" "-148.064775909545" "65.1893282958798" "DUFI"
"3121" "-148.064774778091" "65.1893282958798" "empnig"
"3122" "-148.064773646636" "65.1893282958798" "equarv"
"3123" "-148.064772515182" "65.1893282958798" "equsyl"
"3124" "-148.064771383727" "65.1893282958798" "ERAN6"
"3125" "-148.064770252273" "65.1893282958798" "erivag"
"3126" "-148.064769120818" "65.1893282958798" "flaniv"
"3127" "-148.064767989364" "65.1893282958798" "gravel"
"3128" "-148.064766857909" "65.1893282958798" "grey_rhizocarpon"
"3129" "-148.064765726455" "65.1893282958798" "herlan"
"3130" "-148.064764595" "65.1893282958798" "hylspl"
"3131" "-148.064763463545" "65.1893282958798" "hypspl"
"3132" "-148.064762332091" "65.1893282958798" "icmeri"
"3133" "-148.064761200636" "65.1893282958798" "irisit"
"3134" "-148.064760069182" "65.1893282958798" "leddec"
"3135" "-148.064758937727" "65.1893282958798" "loipro"
"3136" "-148.064795144273" "65.189327820524" "luparc"
"3137" "-148.064794012818" "65.189327820524" "masric"
"3138" "-148.064792881364" "65.189327820524" "melanelia"
"3139" "-148.064791749909" "65.189327820524" "melhep"
"3140" "-148.064790618455" "65.189327820524" "naparc"
"3141" "-148.064789487" "65.189327820524" "neparc"
"3142" "-148.064788355545" "65.189327820524" "orange_Porpidia"
"3143" "-148.064787224091" "65.189327820524" "paramb"
"3144" "-148.064786092636" "65.189327820524" "paromp"
"3145" "-148.064784961182" "65.189327820524" "pedrac"
"3146" "-148.064783829727" "65.189327820524" "pedsud"
"3147" "-148.064782698273" "65.189327820524" "PEFR5"
"3148" "-148.064781566818" "65.189327820524" "pelapt"
"3149" "-148.064780435364" "65.189327820524" "pelleu"
"3150" "-148.064779303909" "65.189327820524" "pelmal"
"3151" "-148.064778172455" "65.189327820524" "pelsca"
"3152" "-148.064777041" "65.189327820524" "petfri"
"3153" "-148.064775909545" "65.189327820524" "picmar"
"3154" "-148.064774778091" "65.189327820524" "pilaci"
"3155" "-148.064773646636" "65.189327820524" "plagiomnium"
"3156" "-148.064772515182" "65.189327820524" "plesch"
"3157" "-148.064771383727" "65.189327820524" "poljun"
"3158" "-148.064770252273" "65.189327820524" "polytrichum"
"3159" "-148.064769120818" "65.189327820524" "popbal"
"3160" "-148.064767989364" "65.189327820524" "quartz"
"3161" "-148.064766857909" "65.189327820524" "raclan"
"3162" "-148.064765726455" "65.189327820524" "rhigeo"
"3163" "-148.064764595" "65.189327820524" "rhyrug"
"3164" "-148.064763463545" "65.189327820524" "rosaci"
"3165" "-148.064762332091" "65.189327820524" "rosasc"
"3166" "-148.064761200636" "65.189327820524" "rubcam"
"3167" "-148.064760069182" "65.189327820524" "rubcha"
"3168" "-148.064758937727" "65.189327820524" "salala"
"3169" "-148.064795144273" "65.1893273451683" "salarb"
"3170" "-148.064794012818" "65.1893273451683" "salgla"
"3171" "-148.064792881364" "65.1893273451683" "sallan"
"3172" "-148.064791749909" "65.1893273451683" "Salova"
"3173" "-148.064790618455" "65.1893273451683" "salpul"
"3174" "-148.064789487" "65.1893273451683" "salric"
"3175" "-148.064788355545" "65.1893273451683" "SAPU15"
"3176" "-148.064787224091" "65.1893273451683" "SAPU6"
"3177" "-148.064786092636" "65.1893273451683" "sphagn"
"3178" "-148.064784961182" "65.1893273451683" "sphfus"
"3179" "-148.064783829727" "65.1893273451683" "spruce bark"
"3180" "-148.064782698273" "65.1893273451683" "stepas"
"3181" "-148.064781566818" "65.1893273451683" "stetas"
"3182" "-148.064780435364" "65.1893273451683" "toefeldia"
"3183" "-148.064779303909" "65.1893273451683" "tomnit"
"3184" "-148.064778172455" "65.1893273451683" "tragra"
"3185" "-148.064777041" "65.1893273451683" "umbarc"
"3186" "-148.064775909545" "65.1893273451683" "umbhyp"
"3187" "-148.064774778091" "65.1893273451683" "vaculi"
"3188" "-148.064773646636" "65.1893273451683" "vacvit"
"3189" "-148.064772515182" "65.1893273451683" "VAVI"
"3190" "-148.064771383727" "65.1893273451683" "wooly_salix"
"3191" "-148.064770252273" "65.1893273451683" "aleoch"
"3192" "-148.064769120818" "65.1893273451683" "alnfru"
"3193" "-148.064767989364" "65.1893273451683" "arccen"
"3194" "-148.064766857909" "65.1893273451683" "arcnig"
"3195" "-148.064765726455" "65.1893273451683" "arcrub"
"3196" "-148.064764595" "65.1893273451683" "arcsta"
"3197" "-148.064763463545" "65.1893273451683" "ARFU2"
"3198" "-148.064762332091" "65.1893273451683" "ARLA2"
"3199" "-148.064761200636" "65.1893273451683" "asachr"
"3200" "-148.064760069182" "65.1893273451683" "aulpal"
"3201" "-148.064758937727" "65.1893273451683" "aultur"
"3202" "-148.064795144273" "65.1893268698125" "bare rock"
"3203" "-148.064794012818" "65.1893268698125" "bare_soil"
"3204" "-148.064792881364" "65.1893268698125" "betnan"
"3205" "-148.064791749909" "65.1893268698125" "betneo"
"3206" "-148.064790618455" "65.1893268698125" "CAAQ"
"3207" "-148.064789487" "65.1893268698125" "calcan"
"3208" "-148.064788355545" "65.1893268698125" "carlin"
"3209" "-148.064787224091" "65.1893268698125" "carlyn"
"3210" "-148.064786092636" "65.1893268698125" "carram"
"3211" "-148.064784961182" "65.1893268698125" "castet"
"3212" "-148.064783829727" "65.1893268698125" "cerpur"
"3213" "-148.064782698273" "65.1893268698125" "cetisl"
"3214" "-148.064781566818" "65.1893268698125" "cetlae"
"3215" "-148.064780435364" "65.1893268698125" "claama"
"3216" "-148.064779303909" "65.1893268698125" "clacor"
"3217" "-148.064778172455" "65.1893268698125" "clagra"
"3218" "-148.064777041" "65.1893268698125" "clamit"
"3219" "-148.064775909545" "65.1893268698125" "claran"
"3220" "-148.064774778091" "65.1893268698125" "claste"
"3221" "-148.064773646636" "65.1893268698125" "clasty"
"3222" "-148.064772515182" "65.1893268698125" "clasul"
"3223" "-148.064771383727" "65.1893268698125" "claunc"
"3224" "-148.064770252273" "65.1893268698125" "dacarc"
"3225" "-148.064769120818" "65.1893268698125" "dead salix"
"3226" "-148.064767989364" "65.1893268698125" "dicranum"
"3227" "-148.064766857909" "65.1893268698125" "dryala"
"3228" "-148.064765726455" "65.1893268698125" "dryhyb"
"3229" "-148.064764595" "65.1893268698125" "dryoct"
"3230" "-148.064763463545" "65.1893268698125" "DUFI"
"3231" "-148.064762332091" "65.1893268698125" "empnig"
"3232" "-148.064761200636" "65.1893268698125" "equarv"
"3233" "-148.064760069182" "65.1893268698125" "equsyl"
"3234" "-148.064758937727" "65.1893268698125" "ERAN6"
"3235" "-148.064795144273" "65.1893263944567" "erivag"
"3236" "-148.064794012818" "65.1893263944567" "flaniv"
"3237" "-148.064792881364" "65.1893263944567" "gravel"
"3238" "-148.064791749909" "65.1893263944567" "grey_rhizocarpon"
"3239" "-148.064790618455" "65.1893263944567" "herlan"
"3240" "-148.064789487" "65.1893263944567" "hylspl"
"3241" "-148.064788355545" "65.1893263944567" "hypspl"
"3242" "-148.064787224091" "65.1893263944567" "icmeri"
"3243" "-148.064786092636" "65.1893263944567" "irisit"
"3244" "-148.064784961182" "65.1893263944567" "leddec"
"3245" "-148.064783829727" "65.1893263944567" "loipro"
"3246" "-148.064782698273" "65.1893263944567" "luparc"
"3247" "-148.064781566818" "65.1893263944567" "masric"
"3248" "-148.064780435364" "65.1893263944567" "melanelia"
"3249" "-148.064779303909" "65.1893263944567" "melhep"
"3250" "-148.064778172455" "65.1893263944567" "naparc"
"3251" "-148.064777041" "65.1893263944567" "neparc"
"3252" "-148.064775909545" "65.1893263944567" "orange_Porpidia"
"3253" "-148.064774778091" "65.1893263944567" "paramb"
"3254" "-148.064773646636" "65.1893263944567" "paromp"
"3255" "-148.064772515182" "65.1893263944567" "pedrac"
"3256" "-148.064771383727" "65.1893263944567" "pedsud"
"3257" "-148.064770252273" "65.1893263944567" "PEFR5"
"3258" "-148.064769120818" "65.1893263944567" "pelapt"
"3259" "-148.064767989364" "65.1893263944567" "pelleu"
"3260" "-148.064766857909" "65.1893263944567" "pelmal"
"3261" "-148.064765726455" "65.1893263944567" "pelsca"
"3262" "-148.064764595" "65.1893263944567" "petfri"
"3263" "-148.064763463545" "65.1893263944567" "picmar"
"3264" "-148.064762332091" "65.1893263944567" "pilaci"
"3265" "-148.064761200636" "65.1893263944567" "plagiomnium"
"3266" "-148.064760069182" "65.1893263944567" "plesch"
"3267" "-148.064758937727" "65.1893263944567" "poljun"
"3268" "-148.064795144273" "65.189325919101" "polytrichum"
"3269" "-148.064794012818" "65.189325919101" "popbal"
"3270" "-148.064792881364" "65.189325919101" "quartz"
"3271" "-148.064791749909" "65.189325919101" "raclan"
"3272" "-148.064790618455" "65.189325919101" "rhigeo"
"3273" "-148.064789487" "65.189325919101" "rhyrug"
"3274" "-148.064788355545" "65.189325919101" "rosaci"
"3275" "-148.064787224091" "65.189325919101" "rosasc"
"3276" "-148.064786092636" "65.189325919101" "rubcam"
"3277" "-148.064784961182" "65.189325919101" "rubcha"
"3278" "-148.064783829727" "65.189325919101" "salala"
"3279" "-148.064782698273" "65.189325919101" "salarb"
"3280" "-148.064781566818" "65.189325919101" "salgla"
"3281" "-148.064780435364" "65.189325919101" "sallan"
"3282" "-148.064779303909" "65.189325919101" "Salova"
"3283" "-148.064778172455" "65.189325919101" "salpul"
"3284" "-148.064777041" "65.189325919101" "salric"
"3285" "-148.064775909545" "65.189325919101" "SAPU15"
"3286" "-148.064774778091" "65.189325919101" "SAPU6"
"3287" "-148.064773646636" "65.189325919101" "sphagn"
"3288" "-148.064772515182" "65.189325919101" "sphfus"
"3289" "-148.064771383727" "65.189325919101" "spruce bark"
"3290" "-148.064770252273" "65.189325919101" "stepas"
"3291" "-148.064769120818" "65.189325919101" "stetas"
"3292" "-148.064767989364" "65.189325919101" "toefeldia"
"3293" "-148.064766857909" "65.189325919101" "tomnit"
"3294" "-148.064765726455" "65.189325919101" "tragra"
"3295" "-148.064764595" "65.189325919101" "umbarc"
"3296" "-148.064763463545" "65.189325919101" "umbhyp"
"3297" "-148.064762332091" "65.189325919101" "vaculi"
"3298" "-148.064761200636" "65.189325919101" "vacvit"
"3299" "-148.064760069182" "65.189325919101" "VAVI"
"3300" "-148.064758937727" "65.189325919101" "wooly_salix"
"3301" "-148.064795144273" "65.1893254437452" "aleoch"
"3302" "-148.064794012818" "65.1893254437452" "alnfru"
"3303" "-148.064792881364" "65.1893254437452" "arccen"
"3304" "-148.064791749909" "65.1893254437452" "arcnig"
"3305" "-148.064790618455" "65.1893254437452" "arcrub"
"3306" "-148.064789487" "65.1893254437452" "arcsta"
"3307" "-148.064788355545" "65.1893254437452" "ARFU2"
"3308" "-148.064787224091" "65.1893254437452" "ARLA2"
"3309" "-148.064786092636" "65.1893254437452" "asachr"
"3310" "-148.064784961182" "65.1893254437452" "aulpal"
"3311" "-148.064783829727" "65.1893254437452" "aultur"
"3312" "-148.064782698273" "65.1893254437452" "bare rock"
"3313" "-148.064781566818" "65.1893254437452" "bare_soil"
"3314" "-148.064780435364" "65.1893254437452" "betnan"
"3315" "-148.064779303909" "65.1893254437452" "betneo"
"3316" "-148.064778172455" "65.1893254437452" "CAAQ"
"3317" "-148.064777041" "65.1893254437452" "calcan"
"3318" "-148.064775909545" "65.1893254437452" "carlin"
"3319" "-148.064774778091" "65.1893254437452" "carlyn"
"3320" "-148.064773646636" "65.1893254437452" "carram"
"3321" "-148.064772515182" "65.1893254437452" "castet"
"3322" "-148.064771383727" "65.1893254437452" "cerpur"
"3323" "-148.064770252273" "65.1893254437452" "cetisl"
"3324" "-148.064769120818" "65.1893254437452" "cetlae"
"3325" "-148.064767989364" "65.1893254437452" "claama"
"3326" "-148.064766857909" "65.1893254437452" "clacor"
"3327" "-148.064765726455" "65.1893254437452" "clagra"
"3328" "-148.064764595" "65.1893254437452" "clamit"
"3329" "-148.064763463545" "65.1893254437452" "claran"
"3330" "-148.064762332091" "65.1893254437452" "claste"
"3331" "-148.064761200636" "65.1893254437452" "clasty"
"3332" "-148.064760069182" "65.1893254437452" "clasul"
"3333" "-148.064758937727" "65.1893254437452" "claunc"
"3334" "-148.064795144273" "65.1893249683894" "dacarc"
"3335" "-148.064794012818" "65.1893249683894" "dead salix"
"3336" "-148.064792881364" "65.1893249683894" "dicranum"
"3337" "-148.064791749909" "65.1893249683894" "dryala"
"3338" "-148.064790618455" "65.1893249683894" "dryhyb"
"3339" "-148.064789487" "65.1893249683894" "dryoct"
"3340" "-148.064788355545" "65.1893249683894" "DUFI"
"3341" "-148.064787224091" "65.1893249683894" "empnig"
"3342" "-148.064786092636" "65.1893249683894" "equarv"
"3343" "-148.064784961182" "65.1893249683894" "equsyl"
"3344" "-148.064783829727" "65.1893249683894" "ERAN6"
